# t theta1 omega1 theta2 omega2 KE1 PE1 KE2 PE2 E_Total
12.86000000 -0.22036409 -0.38612478 0.05125631 0.30240860 0.07454617 0.23722612 0.04572548 0.01288364 0.66549199
12.87000000 -0.22414752 -0.37055044 0.05422477 0.29118511 0.06865382 0.24540749 0.04239439 0.01441876 0.68083899
12.88000000 -0.22777490 -0.35491633 0.05707808 0.27938180 0.06298280 0.25337998 0.03902710 0.01597570 0.69593045
12.89000000 -0.23124568 -0.33923204 0.05981053 0.26701591 0.05753919 0.26112600 0.03564875 0.01754142 0.71071023
12.90000000 -0.23455941 -0.32350605 0.06241658 0.25410636 0.05232808 0.26862884 0.03228502 0.01910284 0.72512373
12.91000000 -0.23771569 -0.30774576 0.06489091 0.24067368 0.04735373 0.27587264 0.02896191 0.02064688 0.73911817
12.92000000 -0.24071423 -0.29195751 0.06722839 0.22674000 0.04261959 0.28284238 0.02570551 0.02216056 0.75264267
12.93000000 -0.24355477 -0.27614658 0.06942412 0.21232895 0.03812847 0.28952388 0.02254179 0.02363118 0.76564844
12.94000000 -0.24623710 -0.26031729 0.07147346 0.19746560 0.03388255 0.29590377 0.01949633 0.02504631 0.77808895
12.95000000 -0.24876106 -0.24447295 0.07337201 0.18217644 0.02988351 0.30196949 0.01659413 0.02639399 0.78991999
12.96000000 -0.25112652 -0.22861600 0.07511566 0.16648924 0.02613264 0.30770926 0.01385933 0.02766278 0.80109984
12.97000000 -0.25333334 -0.21274799 0.07670057 0.15043304 0.02263085 0.31311207 0.01131505 0.02884186 0.81158936
12.98000000 -0.25538144 -0.19686964 0.07812319 0.13403801 0.01937883 0.31816765 0.00898309 0.02992113 0.82135206
12.99000000 -0.25727070 -0.18098095 0.07938030 0.11733539 0.01637705 0.32286645 0.00688380 0.03089132 0.83035421
13.00000000 -0.25900102 -0.16508119 0.08046898 0.10035742 0.01362590 0.32719967 0.00503581 0.03174400 0.83856491
13.01000000 -0.26057229 -0.14916902 0.08138664 0.08313721 0.01112570 0.33115915 0.00345590 0.03247174 0.84595611
13.02000000 -0.26198436 -0.13324251 0.08213103 0.06570866 0.00887678 0.33473744 0.00215881 0.03306811 0.85250275
13.03000000 -0.26323708 -0.11729925 0.08270024 0.04810638 0.00687956 0.33792776 0.00115711 0.03352779 0.85818272
13.04000000 -0.26433028 -0.10133641 0.08309270 0.03036556 0.00513453 0.34072395 0.00046103 0.03384658 0.86297698
13.05000000 -0.26526373 -0.08535080 0.08330720 0.01252188 0.00364238 0.34312051 0.00007840 0.03402146 0.86686954
13.06000000 -0.26603720 -0.06933895 0.08334291 -0.00538861 0.00240395 0.34511258 0.00001452 0.03405061 0.86984751
13.07000000 -0.26665041 -0.05329722 0.08319933 -0.02332956 0.00142030 0.34669591 0.00027213 0.03393346 0.87190117
13.08000000 -0.26710304 -0.03722182 0.08287634 -0.04126448 0.00069273 0.34786689 0.00085138 0.03367065 0.87302391
13.09000000 -0.26739472 -0.02110894 0.08237418 -0.05915680 0.00022279 0.34862254 0.00174976 0.03326409 0.87321234
13.10000000 -0.26752508 -0.00495481 0.08169347 -0.07697000 0.00001228 0.34896050 0.00296219 0.03271690 0.87246623
13.11000000 -0.26749367 0.01124423 0.08083517 -0.09466772 0.00006322 0.34887906 0.00448099 0.03203341 0.87078859
13.12000000 -0.26730003 0.02749164 0.07980062 -0.11221389 0.00037790 0.34837714 0.00629598 0.03121915 0.86818561
13.13000000 -0.26694367 0.04379060 0.07859151 -0.12957278 0.00095881 0.34745436 0.00839455 0.03028076 0.86466672
13.14000000 -0.26642404 0.06014392 0.07720990 -0.14670915 0.00180865 0.34611099 0.01076179 0.02922599 0.86024456
13.15000000 -0.26574060 0.07655402 0.07565819 -0.16358836 0.00293026 0.34434800 0.01338058 0.02806362 0.85493498
13.16000000 -0.26489276 0.09302278 0.07393911 -0.18017643 0.00432662 0.34216709 0.01623177 0.02680338 0.84875701
13.17000000 -0.26387994 0.10955152 0.07205574 -0.19644020 0.00600077 0.33957071 0.01929438 0.02545589 0.84173287
13.18000000 -0.26270153 0.12614093 0.07001149 -0.21234738 0.00795577 0.33656205 0.02254570 0.02403257 0.83388792
13.19000000 -0.26135692 0.14279096 0.06781009 -0.22786665 0.01019463 0.33314514 0.02596160 0.02254557 0.82525062
13.20000000 -0.25984551 0.15950082 0.06545555 -0.24296778 0.01272026 0.32932481 0.02951667 0.02100762 0.81585249
13.21000000 -0.25816671 0.17626886 0.06295222 -0.25762169 0.01553536 0.32510676 0.03318447 0.01943201 0.80572807
13.22000000 -0.25631995 0.19309256 0.06030470 -0.27180056 0.01864237 0.32049759 0.03693777 0.01783240 0.79491481
13.23000000 -0.25430468 0.20996846 0.05751788 -0.28547789 0.02204338 0.31550479 0.04074881 0.01622277 0.78345300
13.24000000 -0.25212042 0.22689211 0.05459690 -0.29862855 0.02574001 0.31013684 0.04458951 0.01461730 0.77138572
13.25000000 -0.24976670 0.24385802 0.05154715 -0.31122893 0.02973337 0.30440318 0.04843172 0.01303023 0.75875864
13.26000000 -0.24724314 0.26085964 0.04837423 -0.32325693 0.03402388 0.29831428 0.05224752 0.01147579 0.74561999
13.27000000 -0.24454942 0.27788933 0.04508398 -0.33469203 0.03861124 0.29188165 0.05600938 0.00996805 0.73202034
13.28000000 -0.24168529 0.29493830 0.04168243 -0.34551541 0.04349430 0.28511786 0.05969045 0.00852084 0.71801250
13.29000000 -0.23865062 0.31199663 0.03817577 -0.35570989 0.04867095 0.27803657 0.06326476 0.00714763 0.70365131
13.30000000 -0.23544536 0.32905320 0.03457038 -0.36526009 0.05413801 0.27065255 0.06670747 0.00586144 0.68899346
13.31000000 -0.23206960 0.34609574 0.03087276 -0.37415237 0.05989113 0.26298169 0.06999500 0.00467472 0.67409729
13.32000000 -0.22852354 0.36311078 0.02708957 -0.38237492 0.06592472 0.25504103 0.07310529 0.00359929 0.65902256
13.33000000 -0.22480752 0.38008366 0.02322753 -0.38991776 0.07223179 0.24684872 0.07601793 0.00264622 0.64383022
13.34000000 -0.22092206 0.39699854 0.01929350 -0.39677278 0.07880392 0.23842406 0.07871432 0.00182578 0.62858214
13.35000000 -0.21686780 0.41383842 0.01529439 -0.40293370 0.08563112 0.22978749 0.08117778 0.00114735 0.61334087
13.36000000 -0.21264560 0.43058513 0.01123716 -0.40839615 0.09270178 0.22096053 0.08339371 0.00061937 0.59816934
13.37000000 -0.20825648 0.44721940 0.00712880 -0.41315762 0.10000259 0.21196582 0.08534961 0.00024927 0.58313057
13.38000000 -0.20370166 0.46372083 0.00297634 -0.41721743 0.10751851 0.20282705 0.08703519 0.00004345 0.56828738
13.39000000 -0.19898257 0.48006799 -0.00121321 -0.42057680 0.11523264 0.19356894 0.08844242 0.00000722 0.55370211
13.40000000 -0.19410088 0.49623841 -0.00543287 -0.42323875 0.12312628 0.18421717 0.08956552 0.00014478 0.53943622
13.41000000 -0.18905847 0.51220864 -0.00967567 -0.42520808 0.13117884 0.17479835 0.09040096 0.00045920 0.52555010
13.42000000 -0.18385746 0.52795432 -0.01393474 -0.42649141 0.13936788 0.16533994 0.09094746 0.00095242 0.51210263
13.43000000 -0.17850022 0.54345024 -0.01820324 -0.42709703 0.14766908 0.15587019 0.09120594 0.00162527 0.49915096
13.44000000 -0.17298937 0.55867036 -0.02247446 -0.42703495 0.15605629 0.14641803 0.09117943 0.00247742 0.48675013
13.45000000 -0.16732782 0.57358794 -0.02674176 -0.42631681 0.16450156 0.13701300 0.09087301 0.00350746 0.47495280
13.46000000 -0.16151872 0.58817555 -0.03099865 -0.42495582 0.17297524 0.12768514 0.09029372 0.00471292 0.46380896
13.47000000 -0.15556550 0.60240520 -0.03523878 -0.42296668 0.18144601 0.11846487 0.08945041 0.00609026 0.45336563
13.48000000 -0.14947190 0.61624840 -0.03945594 -0.42036559 0.18988105 0.10938289 0.08835361 0.00763497 0.44366657
13.49000000 -0.14324192 0.62967625 -0.04364411 -0.41717007 0.19824609 0.10047004 0.08701543 0.00934160 0.43475206
13.50000000 -0.13687986 0.64265951 -0.04779742 -0.41339898 0.20650563 0.09175715 0.08544936 0.01120380 0.42665865
13.51000000 -0.13039031 0.65516874 -0.05191024 -0.40907238 0.21462304 0.08327492 0.08367010 0.01321440 0.41941895
13.52000000 -0.12377816 0.66717433 -0.05597709 -0.40421147 0.22256079 0.07505377 0.08169346 0.01536548 0.41306144
13.53000000 -0.11704860 0.67864666 -0.05999276 -0.39883851 0.23028064 0.06712365 0.07953608 0.01764844 0.40761029
13.54000000 -0.11020710 0.68955617 -0.06395223 -0.39297670 0.23774386 0.05951392 0.07721534 0.02005406 0.40308524
13.55000000 -0.10325945 0.69987347 -0.06785074 -0.38665011 0.24491144 0.05225318 0.07474915 0.02257260 0.39950147
13.56000000 -0.09621171 0.70956944 -0.07168377 -0.37988360 0.25174439 0.04536906 0.07215577 0.02519386 0.39686956
13.57000000 -0.08907023 0.71861533 -0.07544703 -0.37270266 0.25820400 0.03888812 0.06945364 0.02790727 0.39519539
13.58000000 -0.08184166 0.72698289 -0.07913653 -0.36513340 0.26425206 0.03283564 0.06666120 0.03070197 0.39448015
13.59000000 -0.07453292 0.73464446 -0.08274849 -0.35720237 0.26985124 0.02723543 0.06379677 0.03356691 0.39472033
13.60000000 -0.06715121 0.74157306 -0.08627946 -0.34893650 0.27496530 0.02210974 0.06087834 0.03649088 0.39590782
13.61000000 -0.05970399 0.74774251 -0.08972620 -0.34036298 0.27955943 0.01747901 0.05792348 0.03946264 0.39802989
13.62000000 -0.05219898 0.75312755 -0.09308578 -0.33150918 0.28360055 0.01336178 0.05494917 0.04247096 0.40106939
13.63000000 -0.04464414 0.75770391 -0.09635554 -0.32240253 0.28705761 0.00977453 0.05197170 0.04550471 0.40500482
13.64000000 -0.03704767 0.76144844 -0.09953308 -0.31307043 0.28990186 0.00673149 0.04900655 0.04855292 0.40981052
13.65000000 -0.02941802 0.76433918 -0.10261629 -0.30354013 0.29210719 0.00424458 0.04606831 0.05160485 0.41545687
13.66000000 -0.02176381 0.76635549 -0.10560331 -0.29383867 0.29365037 0.00232323 0.04317058 0.05465004 0.42191046
13.67000000 -0.01409389 0.76747807 -0.10849258 -0.28399274 0.29451130 0.00097430 0.04032594 0.05767838 0.42913437
13.68000000 -0.00641728 0.76768916 -0.11128277 -0.27402862 0.29467332 0.00020199 0.03754584 0.06068015 0.43708840
13.69000000 0.00125680 0.76697251 -0.11397284 -0.26397207 0.29412342 0.00000775 0.03484063 0.06364607 0.44572935
13.70000000 0.00891903 0.76531353 -0.11656199 -0.25384826 0.29285240 0.00039019 0.03221947 0.06656733 0.45501133
13.71000000 0.01655989 0.76269934 -0.11904967 -0.24368167 0.29085514 0.00134507 0.02969038 0.06943563 0.46488603
13.72000000 0.02416979 0.75911884 -0.12143556 -0.23349601 0.28813071 0.00286526 0.02726019 0.07224321 0.47530304
13.73000000 0.03173902 0.75456277 -0.12371960 -0.22331415 0.28468249 0.00494071 0.02493461 0.07498286 0.48621019
13.74000000 0.03925777 0.74902378 -0.12590193 -0.21315804 0.28051831 0.00755848 0.02271818 0.07764796 0.49755383
13.75000000 0.04671620 0.74249647 -0.12798292 -0.20304866 0.27565050 0.01070274 0.02061438 0.08023247 0.50927921
13.76000000 0.05410439 0.73497744 -0.12996313 -0.19300591 0.27009592 0.01435483 0.01862564 0.08273094 0.52133073
13.77000000 0.06141243 0.72646532 -0.13184332 -0.18304863 0.26387593 0.01849333 0.01675340 0.08513852 0.53365233
13.78000000 0.06863039 0.71696083 -0.13362444 -0.17319446 0.25701642 0.02309412 0.01499816 0.08745095 0.54618772
13.79000000 0.07574835 0.70646677 -0.13530761 -0.16345987 0.24954765 0.02813052 0.01335956 0.08966455 0.55888075
13.80000000 0.08275644 0.69498807 -0.13689409 -0.15386004 0.24150421 0.03357336 0.01183646 0.09177620 0.57167565
13.81000000 0.08964485 0.68253177 -0.13838530 -0.14440889 0.23292481 0.03939117 0.01042696 0.09378336 0.58451732
13.82000000 0.09640385 0.66910707 -0.13978281 -0.13511904 0.22385214 0.04555032 0.00912858 0.09568398 0.59735156
13.83000000 0.10302380 0.65472529 -0.14108826 -0.12600172 0.21433260 0.05201517 0.00793822 0.09747657 0.61012536
13.84000000 0.10949521 0.63939986 -0.14230345 -0.11706685 0.20441609 0.05874830 0.00685232 0.09916008 0.62278705
13.85000000 0.11580871 0.62314636 -0.14343023 -0.10832294 0.19415569 0.06571069 0.00586693 0.10073393 0.63528655
13.86000000 0.12195510 0.60598241 -0.14447057 -0.09977715 0.18360734 0.07286192 0.00497774 0.10219797 0.64757552
13.87000000 0.12792539 0.58792772 -0.14542646 -0.09143523 0.17282950 0.08016045 0.00418020 0.10355244 0.65960751
13.88000000 0.13371076 0.56900403 -0.14629997 -0.08330157 0.16188279 0.08756380 0.00346958 0.10479793 0.67133812
13.89000000 0.13930265 0.54923504 -0.14709319 -0.07537920 0.15082956 0.09502882 0.00284101 0.10593537 0.68272508
13.90000000 0.14469273 0.52864641 -0.14780826 -0.06766979 0.13973351 0.10251197 0.00228960 0.10696596 0.69372836
13.91000000 0.14987294 0.50726568 -0.14844730 -0.06017369 0.12865923 0.10996953 0.00181044 0.10789118 0.70431024
13.92000000 0.15483550 0.48512219 -0.14901244 -0.05288995 0.11767177 0.11735788 0.00139867 0.10871271 0.71443532
13.93000000 0.15957294 0.46224708 -0.14950580 -0.04581635 0.10683618 0.12463378 0.00104957 0.10943242 0.72407062
13.94000000 0.16407811 0.43867315 -0.14992946 -0.03894947 0.09621706 0.13175459 0.00075853 0.11005234 0.73318554
13.95000000 0.16834419 0.41443482 -0.15028546 -0.03228467 0.08587811 0.13867858 0.00052115 0.11057461 0.74175187
13.96000000 0.17236471 0.38956806 -0.15057581 -0.02581620 0.07588164 0.14536513 0.00033324 0.11100146 0.74974378
13.97000000 0.17613358 0.36411028 -0.15080242 -0.01953725 0.06628815 0.15177502 0.00019085 0.11133519 0.75713779
13.98000000 0.17964508 0.33810025 -0.15096716 -0.01343995 0.05715589 0.15787064 0.00009032 0.11157810 0.76391274
13.99000000 0.18289388 0.31157803 -0.15107179 -0.00751550 0.04854043 0.16361624 0.00002824 0.11173253 0.77004973
14.00000000 0.18587507 0.28458483 -0.15111801 -0.00175419 0.04049426 0.16897814 0.00000154 0.11180078 0.77553206
14.01000000 0.18858414 0.25716295 -0.15110739 0.00385448 0.03306639 0.17392495 0.00000743 0.11178509 0.78034521
14.02000000 0.19101704 0.22935567 -0.15104139 0.00932180 0.02630201 0.17842771 0.00004345 0.11168765 0.78447672
14.03000000 0.19317012 0.20120712 -0.15092138 0.01465970 0.02024215 0.18246015 0.00010745 0.11151058 0.78791619
14.04000000 0.19504020 0.17276220 -0.15074859 0.01988073 0.01492339 0.18599877 0.00019762 0.11125587 0.79065518
14.05000000 0.19662453 0.14406649 -0.15052411 0.02499793 0.01037758 0.18902304 0.00031245 0.11092540 0.79268719
14.06000000 0.19792084 0.11516607 -0.15024893 0.03002477 0.00663161 0.19151549 0.00045074 0.11052096 0.79400757
14.07000000 0.19892732 0.08610747 -0.14992387 0.03497509 0.00370725 0.19346181 0.00061163 0.11004415 0.79461347
14.08000000 0.19964262 0.05693754 -0.14954964 0.03986295 0.00162094 0.19485097 0.00079453 0.10949648 0.79450386
14.09000000 0.20006586 0.02770334 -0.14912678 0.04470261 0.00038374 0.19567525 0.00099916 0.10887929 0.79367942
14.10000000 0.20019663 -0.00154801 -0.14865570 0.04950840 0.00000120 0.19593028 0.00122554 0.10819376 0.79214257
14.11000000 0.20003500 -0.03076937 -0.14813667 0.05429465 0.00047338 0.19561509 0.00147395 0.10744095 0.78989742
14.12000000 0.19958150 -0.05991380 -0.14756982 0.05907559 0.00179483 0.19473208 0.00174496 0.10662176 0.78694980
14.13000000 0.19883714 -0.08893455 -0.14695513 0.06386528 0.00395468 0.19328701 0.00203939 0.10573696 0.78330720
14.14000000 0.19780338 -0.11778527 -0.14629244 0.06867750 0.00693669 0.19128897 0.00235830 0.10478717 0.77897885
14.15000000 0.19648215 -0.14642009 -0.14558146 0.07352569 0.01071942 0.18875028 0.00270301 0.10377291 0.77397568
14.16000000 0.19487584 -0.17479372 -0.14482177 0.07842284 0.01527642 0.18568643 0.00307507 0.10269458 0.76831037
14.17000000 0.19298729 -0.20286157 -0.14401280 0.08338145 0.02057641 0.18211601 0.00347623 0.10155247 0.76199737
14.18000000 0.19081978 -0.23057983 -0.14315389 0.08841339 0.02658353 0.17806050 0.00390846 0.10034680 0.75505294
14.19000000 0.18837701 -0.25790563 -0.14224425 0.09352988 0.03325766 0.17354421 0.00437392 0.09907773 0.74749518
14.20000000 0.18566311 -0.28479708 -0.14128298 0.09874139 0.04055469 0.16859410 0.00487493 0.09774536 0.73934407
14.21000000 0.18268265 -0.31121341 -0.14026907 0.10405755 0.04842689 0.16323958 0.00541399 0.09634977 0.73062149
14.22000000 0.17944056 -0.33711505 -0.13920145 0.10948714 0.05682328 0.15751235 0.00599372 0.09489102 0.72135129
14.23000000 0.17594219 -0.36246372 -0.13807893 0.11503796 0.06568997 0.15144620 0.00661687 0.09336921 0.71155931
14.24000000 0.17219325 -0.38722251 -0.13690026 0.12071683 0.07497064 0.14507679 0.00728628 0.09178447 0.70127337
14.25000000 0.16819983 -0.41135598 -0.13566414 0.12652950 0.08460687 0.13844139 0.00800486 0.09013697 0.69052334
14.26000000 0.16396833 -0.43483022 -0.13436921 0.13248059 0.09453866 0.13157874 0.00877555 0.08842702 0.67934114
14.27000000 0.15950553 -0.45761296 -0.13301406 0.13857359 0.10470481 0.12452872 0.00960132 0.08665501 0.66776069
14.28000000 0.15481848 -0.47967359 -0.13159726 0.14481079 0.11504338 0.11733214 0.01048508 0.08482148 0.65581798
14.29000000 0.14991456 -0.50098326 -0.13011736 0.15119322 0.12549212 0.11003050 0.01142970 0.08292714 0.64355095
14.30000000 0.14480141 -0.52151493 -0.12857291 0.15772070 0.13598891 0.10266576 0.01243791 0.08097288 0.63099953
14.31000000 0.13948694 -0.54124341 -0.12696247 0.16439171 0.14647221 0.09528002 0.01351232 0.07895984 0.61820552
14.32000000 0.13397930 -0.56014542 -0.12528461 0.17120347 0.15688144 0.08791534 0.01465531 0.07688937 0.60521255
14.33000000 0.12828686 -0.57819963 -0.12353794 0.17815186 0.16715741 0.08061347 0.01586904 0.07476310 0.59206594
14.34000000 0.12241819 -0.59538672 -0.12172113 0.18523146 0.17724267 0.07341563 0.01715535 0.07258296 0.57881265
14.35000000 0.11638207 -0.61168934 -0.11983290 0.19243551 0.18708193 0.06636222 0.01851571 0.07035118 0.56550108
14.36000000 0.11018741 -0.62709221 -0.11787203 0.19975593 0.19662232 0.05949267 0.01995122 0.06807030 0.55218094
14.37000000 0.10384327 -0.64158210 -0.11583742 0.20718337 0.20581379 0.05284518 0.02146247 0.06574324 0.53890311
14.38000000 0.09735885 -0.65514782 -0.11372804 0.21470714 0.21460933 0.04645653 0.02304958 0.06337325 0.52571940
14.39000000 0.09074342 -0.66778028 -0.11154300 0.22231533 0.22296525 0.04036187 0.02471205 0.06096398 0.51268234
14.40000000 0.08400638 -0.67947242 -0.10928150 0.22999476 0.23084138 0.03459458 0.02644880 0.05851943 0.49984500
14.41000000 0.07715713 -0.69021926 -0.10694291 0.23773109 0.23820131 0.02918607 0.02825804 0.05604399 0.48726071
14.42000000 0.07020515 -0.70001784 -0.10452674 0.24550878 0.24501249 0.02416566 0.03013728 0.05354247 0.47498282
14.43000000 0.06315994 -0.70886721 -0.10203265 0.25331119 0.25124636 0.01956041 0.03208328 0.05102001 0.46306443
14.44000000 0.05603097 -0.71676843 -0.09946049 0.26112062 0.25687849 0.01539507 0.03409199 0.04848218 0.45155811
14.45000000 0.04882772 -0.72372447 -0.09681028 0.26891837 0.26188855 0.01169191 0.03615854 0.04593490 0.44051561
14.46000000 0.04155961 -0.72974023 -0.09408223 0.27668477 0.26626040 0.00847070 0.03827723 0.04338443 0.42998760
14.47000000 0.03423603 -0.73482246 -0.09127676 0.28439930 0.26998203 0.00574862 0.04044148 0.04083738 0.42002334
14.48000000 0.02686625 -0.73897973 -0.08839449 0.29204062 0.27304552 0.00354019 0.04264386 0.03830069 0.41067041
14.49000000 0.01945948 -0.74222231 -0.08543626 0.29958665 0.27544698 0.00185732 0.04487608 0.03578156 0.40197441
14.50000000 0.01202481 -0.74456220 -0.08240315 0.30701465 0.27718643 0.00070924 0.04712900 0.03328748 0.39397870
14.51000000 0.00457120 -0.74601297 -0.07929644 0.31430134 0.27826768 0.00010249 0.04939267 0.03082612 0.38672408
14.52000000 -0.00289254 -0.74658976 -0.07611767 0.32142291 0.27869813 0.00004104 0.05165634 0.02840536 0.38024856
14.53000000 -0.01035774 -0.74630912 -0.07286861 0.32835518 0.27848865 0.00052622 0.05390856 0.02603322 0.37458709
14.54000000 -0.01781592 -0.74518902 -0.06955128 0.33507366 0.27765334 0.00155684 0.05613718 0.02371779 0.36977134
14.55000000 -0.02525878 -0.74324869 -0.06616794 0.34155363 0.27620931 0.00312925 0.05832944 0.02146722 0.36582945
14.56000000 -0.03267823 -0.74050855 -0.06272109 0.34777028 0.27417645 0.00523742 0.06047208 0.01928962 0.36278587
14.57000000 -0.04006636 -0.73699012 -0.05921349 0.35369876 0.27157722 0.00787301 0.06255140 0.01719307 0.36066115
14.58000000 -0.04741551 -0.73271596 -0.05564815 0.35931429 0.26843634 0.01102550 0.06455338 0.01518548 0.35947180
14.59000000 -0.05471824 -0.72770949 -0.05202833 0.36459229 0.26478055 0.01468233 0.06646377 0.01327458 0.35923016
